seg_dist,alpha,rho
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
50.1874140685411,0.978425280446796,0.981963098962332
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350184185948,0.988212163419313
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
15,0.986350182463812,0.988211683371922
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039245012158,0.976494236061504
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
45,0.971039243349312,0.976493757841227
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264813183671,0.681937868253253
105.268114518822,0.676264812382215,0.681937393050106
105.268114518822,0.676264812382215,0.681937393050106
105.268114518822,0.676264812382215,0.681937393050106
105.268114518822,0.676264812382215,0.681937393050106
105.268114518822,0.676264812382215,0.681937393050106
105.268114518822,0.676264812382215,0.681937393050106
105.268114518822,0.676264812382215,0.681937393050106
105.268114518822,0.676264812382215,0.681937393050106
105.268114518822,0.676264812382215,0.681937393050106
105.268114518822,0.676264812382215,0.681937393050106
