seg_dist,alpha,rho
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
0,0.999999996849419,0.999999931190383
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385849066605,0.953445530507375
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
5.62337995543605,0.941385833943739,0.953445155843336
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235436156878,0.861118658788169
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
19.3930887093468,0.810235425390373,0.861118298711112
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
35.6857463062961,0.691603799847502,0.781626161920041
